img_id,folder_name,category_id,category_abbre,category_full_name
048230.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048231.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048232.jpg,DIFFUSE,20,LS-Dif,Diffuse
048233.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048234.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048235.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048236.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048237.jpg,PATTERN,23,PL-Pat,Pattern
048238.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048239.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048240.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048241.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048242.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048243.jpg,DIFFUSE,20,LS-Dif,Diffuse
048244.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048245.jpg,DIFFUSE,20,LS-Dif,Diffuse
048246.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048247.jpg,DIFFUSE,20,LS-Dif,Diffuse
048248.jpg,SCATTER,24,P-Scat,Scatter
048249.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048250.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048251.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048252.jpg,SCATTER,24,P-Scat,Scatter
048253.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048254.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048255.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048256.jpg,DIFFUSE,20,LS-Dif,Diffuse
048257.jpg,PERSPECTIVE,21,S-Per,Perspective
048258.jpg,DIFFUSE,20,LS-Dif,Diffuse
048259.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048260.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048261.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048262.jpg,DIFFUSE,20,LS-Dif,Diffuse
048263.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048264.jpg,PERSPECTIVE,21,S-Per,Perspective
048265.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048266.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048267.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048268.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048269.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048270.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048271.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048272.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048273.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048274.jpg,PERSPECTIVE,21,S-Per,Perspective
048275.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048276.jpg,PATTERN,23,PL-Pat,Pattern
048277.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048278.jpg,DENSE,22,PL-Den,Random- Dense
048279.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048280.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048281.jpg,DIFFUSE,20,LS-Dif,Diffuse
048282.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048283.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048284.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048285.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048286.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048287.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048288.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048289.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048290.jpg,DENSE,22,PL-Den,Random- Dense
048291.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048292.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048293.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048294.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048295.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048296.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048297.jpg,DIFFUSE,20,LS-Dif,Diffuse
048298.jpg,PATTERN,23,PL-Pat,Pattern
048299.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048300.jpg,PATTERN,23,PL-Pat,Pattern
048301.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048302.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048303.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048304.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048305.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048306.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048307.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048308.jpg,PATTERN,23,PL-Pat,Pattern
048309.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048310.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048311.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048312.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048313.jpg,DIFFUSE,20,LS-Dif,Diffuse
048314.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048315.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048316.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048317.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048318.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048319.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048320.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048321.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048322.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048323.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048324.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048325.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048326.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048327.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048328.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048329.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048330.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048331.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048332.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048333.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048334.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048335.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048336.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048337.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048338.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048339.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048340.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048341.jpg,PATTERN,23,PL-Pat,Pattern
048342.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048343.jpg,SCATTER,24,P-Scat,Scatter
048344.jpg,DIFFUSE,20,LS-Dif,Diffuse
048345.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048346.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048347.jpg,DIFFUSE,20,LS-Dif,Diffuse
048348.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048349.jpg,DIFFUSE,20,LS-Dif,Diffuse
048350.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048351.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048352.jpg,DIFFUSE,20,LS-Dif,Diffuse
048353.jpg,DENSE,22,PL-Den,Random- Dense
048354.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048355.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048356.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048357.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048358.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048359.jpg,DENSE,22,PL-Den,Random- Dense
048360.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048361.jpg,DIFFUSE,20,LS-Dif,Diffuse
048362.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048363.jpg,PATTERN,23,PL-Pat,Pattern
048364.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048365.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048366.jpg,SCATTER,24,P-Scat,Scatter
048367.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048368.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048369.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048370.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048371.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048372.jpg,PERSPECTIVE,21,S-Per,Perspective
048373.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048374.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048375.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048376.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048377.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048378.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048379.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048380.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048381.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048382.jpg,PATTERN,23,PL-Pat,Pattern
048383.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048384.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048385.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048386.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048387.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048388.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048389.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048390.jpg,DIFFUSE,20,LS-Dif,Diffuse
048391.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048392.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048393.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048394.jpg,DIFFUSE,20,LS-Dif,Diffuse
048395.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048396.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048397.jpg,DIFFUSE,20,LS-Dif,Diffuse
048398.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048399.jpg,PERSPECTIVE,21,S-Per,Perspective
048400.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048401.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048402.jpg,DENSE,22,PL-Den,Random- Dense
048403.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048404.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048405.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048406.jpg,DENSE,22,PL-Den,Random- Dense
048407.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048408.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048409.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048410.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048411.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048412.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048413.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048414.jpg,SCATTER,24,P-Scat,Scatter
048415.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048416.jpg,PERSPECTIVE,21,S-Per,Perspective
048417.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048418.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048419.jpg,SCATTER,24,P-Scat,Scatter
048420.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048421.jpg,SCATTER,24,P-Scat,Scatter
048422.jpg,PATTERN,23,PL-Pat,Pattern
048423.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048424.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048425.jpg,DENSE,22,PL-Den,Random- Dense
048426.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048427.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048428.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048429.jpg,PERSPECTIVE,21,S-Per,Perspective
048430.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048431.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048432.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048433.jpg,PATTERN,23,PL-Pat,Pattern
048434.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048435.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048436.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048437.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048438.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048439.jpg,DENSE,22,PL-Den,Random- Dense
048440.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048441.jpg,PATTERN,23,PL-Pat,Pattern
048442.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048443.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048444.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048445.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048446.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048447.jpg,DIFFUSE,20,LS-Dif,Diffuse
048448.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048449.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048450.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048451.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048452.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048453.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048454.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048455.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048456.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048457.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
048458.jpg,SCATTER,24,P-Scat,Scatter
048459.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048460.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048461.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048462.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048463.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048464.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048465.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048466.jpg,PATTERN,23,PL-Pat,Pattern
048467.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048468.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048469.jpg,PATTERN,23,PL-Pat,Pattern
048470.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048471.jpg,PATTERN,23,PL-Pat,Pattern
048472.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048473.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048474.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048475.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048476.jpg,SCATTER,24,P-Scat,Scatter
048477.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048478.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048479.jpg,PERSPECTIVE,21,S-Per,Perspective
048480.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048481.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048482.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048483.jpg,DIFFUSE,20,LS-Dif,Diffuse
048484.jpg,PATTERN,23,PL-Pat,Pattern
048485.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
048486.jpg,PERSPECTIVE,21,S-Per,Perspective
048487.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048488.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048489.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048490.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048491.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048492.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048493.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048494.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048495.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048496.jpg,PATTERN,23,PL-Pat,Pattern
048497.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048498.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048499.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048500.jpg,PATTERN,23,PL-Pat,Pattern
048501.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048502.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048503.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048504.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048505.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048506.jpg,DIFFUSE,20,LS-Dif,Diffuse
048507.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048508.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048509.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048510.jpg,PATTERN,23,PL-Pat,Pattern
048511.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048512.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048513.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048514.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048515.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048516.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048517.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048518.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048519.jpg,PATTERN,23,PL-Pat,Pattern
048520.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048521.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048522.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048523.jpg,DIFFUSE,20,LS-Dif,Diffuse
048524.jpg,PERSPECTIVE,21,S-Per,Perspective
048525.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048526.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048527.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048528.jpg,DIFFUSE,20,LS-Dif,Diffuse
048529.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048530.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048531.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048532.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048533.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048534.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048535.jpg,PERSPECTIVE,21,S-Per,Perspective
048536.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048537.jpg,DIFFUSE,20,LS-Dif,Diffuse
048538.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048539.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048540.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048541.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048542.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048543.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048544.jpg,PATTERN,23,PL-Pat,Pattern
048545.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048546.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048547.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048548.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048549.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
048550.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048551.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048552.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048553.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048554.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048555.jpg,PATTERN,23,PL-Pat,Pattern
048556.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
048557.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048558.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048559.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048560.jpg,DENSE,22,PL-Den,Random- Dense
048561.jpg,PATTERN,23,PL-Pat,Pattern
048562.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048563.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
048564.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048565.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048566.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048567.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
048568.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048569.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048570.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
048571.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048572.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048573.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
048574.jpg,SCATTER,24,P-Scat,Scatter
048575.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
048576.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048577.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048578.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048579.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048580.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
048581.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
048582.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048583.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
048584.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048585.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
048586.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048587.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
048588.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
048589.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
048590.jpg,PATTERN,23,PL-Pat,Pattern
048591.jpg,PATTERN,23,PL-Pat,Pattern
048592.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
048593.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
048594.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
048594.jpg,LINE_VERTI3+HORI2,"13,8","L-Ver3,LS-Hori2","Vertical Third Line,Horizontal MMiddle Part"
048595.jpg,POINT_SHAPE_CENT+DIA,"3,6","P-Cent,LS-Dia","Centered SinglePoint,Diagonal Lines/Shapes"
048596.jpg,SHAPE_VERTI_MID+HORI3,"4,9","S-Cent,LS-Hori3","Centered SingleShape,Horizontal Third Part"
048597.jpg,POINT_1_ROT+LINE_VERTI3,"1,13","P-RoT,L-Ver3","Single PointRoT,Vertical Third Line"
048598.jpg,DENSE+PATTERN,"22,23","PL-Den,PL-Pat","Random- Dense,Pattern"
048599.jpg,POINT_1_ROT+HORI3,"1,9","P-RoT,LS-Hori3","Single PointRoT,Horizontal Third Part"
048600.jpg,POINT_SHAPE_CENT+HORI2,"3,8","P-Cent,LS-Hori2","Centered SinglePoint,Horizontal MMiddle Part"
048601.jpg,LINE_VERTI3+HORI3,"13,9","L-Ver3,LS-Hori3","Vertical Third Line,Horizontal Third Part"
048602.jpg,PERSPECTIVE+DIA,"21,6","S-Per,LS-Dia","Perspective,Diagonal Lines/Shapes"
048603.jpg,LINE_VERTI3+HORI3,"13,9","L-Ver3,LS-Hori3","Vertical Third Line,Horizontal Third Part"
048604.jpg,SHAPE_VERTI_MID+LINE_VERTI2,"4,12","S-Cent,L-Ver2","Centered SingleShape,Vertical Middle Line"
048605.jpg,HORI3+HORI2,"9,8","LS-Hori3,LS-Hori2","Horizontal Third Part,Horizontal MMiddle Part"
048606.jpg,SHAPE_VERTI_MID+LINE_VERTI2,"4,12","S-Cent,L-Ver2","Centered SingleShape,Vertical Middle Line"
048607.jpg,POINT_MULTI_HORI+HORI3,"7,9","P-Hori,LS-Hori3","Horizontal -Arranged Points,Horizontal Third Part"
048608.jpg,LINE_VERTI3+HORI3,"13,9","L-Ver3,LS-Hori3","Vertical Third Line,Horizontal Third Part"
048609.jpg,LINE_VERTI3+HORI2,"13,8","L-Ver3,LS-Hori2","Vertical Third Line,Horizontal MMiddle Part"
048610.jpg,HORI3+SPECIAL_C,"9,17","LS-Hori3,LS-C-Cur","Horizontal Third Part,C-Curve"
